ID,MC3,MC4,MC5,MC1,MC2,Complaint,Pilot,Enrollment
2162,0,0,0,0,0,0,0,6/12/2019
2163,0,1,0,0,0,0,1,6/26/2019
2164,0,0,0,0,0,0,0,10/8/2019
2165,0,0,0,0,0,0,0,10/12/2020
2166,0,0,0,0,0,0,0,1/7/2020
2167,0,0,0,0,0,0,0,1/27/2020
2168,0,0,0,1,0,0,0,1/30/2020
2169,0,0,0,0,0,0,0,5/13/2019
2170,0,0,0,0,0,0,0,8/3/2020
2171,0,0,0,0,0,0,1,5/29/2019
2172,0,1,1,0,0,0,1,4/24/2019
2173,0,0,0,0,0,0,0,9/24/2020
2174,0,0,0,0,0,0,0,7/24/2020
2175,0,0,0,0,0,0,0,9/27/2019
2176,0,0,0,0,0,0,0,9/26/2019
2177,0,0,0,0,0,0,0,2/6/2020
2178,0,1,0,0,0,0,0,9/5/2019
2179,0,0,0,0,0,0,0,9/9/2020
2180,0,0,0,0,0,0,0,2/14/2019
2181,0,0,0,0,0,0,0,2/16/2020
2182,0,0,0,0,0,1,0,7/2/2019
2183,0,0,0,0,0,0,0,6/6/2020
2184,1,0,0,0,0,0,1,3/17/2019
2185,0,0,0,0,0,0,0,1/22/2020
2186,1,0,0,0,0,0,0,7/28/2019
2187,0,0,1,0,0,0,0,4/28/2020
2188,0,0,0,0,0,0,0,4/4/2020
2189,1,0,0,0,0,0,0,7/23/2020
2190,0,0,0,0,0,0,0,10/27/2019
2191,0,1,0,0,0,0,0,3/18/2020
2192,0,0,0,0,0,1,0,9/20/2019
2193,1,0,0,0,0,0,0,4/2/2020
2194,0,0,1,0,0,0,0,8/17/2019
2195,0,0,0,0,0,0,0,4/7/2019
2196,0,0,0,0,0,0,1,12/3/2019
2197,0,0,0,0,0,0,0,12/22/2019
2198,0,0,0,0,0,0,0,1/13/2019
2199,0,0,0,0,0,0,0,3/12/2020
2200,0,0,0,0,0,0,0,6/26/2019
2201,0,0,0,0,0,0,0,1/27/2019
2202,0,0,0,0,0,0,0,2/27/2020
2203,0,0,0,1,0,0,0,7/3/2019
2204,1,0,0,0,0,0,0,1/4/2020
2205,0,0,0,0,0,0,0,2/27/2020
2206,0,0,0,0,0,0,0,10/3/2019
2207,0,1,0,0,0,0,0,3/18/2020
2208,1,0,0,0,0,0,1,3/29/2019
2209,0,0,0,0,0,0,0,1/20/2020
2210,0,0,0,0,0,0,0,9/3/2020
2211,0,0,0,0,0,0,0,7/23/2019
2212,0,0,0,0,0,0,0,12/4/2019
2213,0,0,0,0,0,0,0,7/16/2020
2214,0,0,0,0,0,0,0,8/26/2019
2215,0,0,0,0,0,0,0,10/6/2020
2216,0,0,0,0,0,0,0,10/30/2020
2217,0,0,0,0,0,0,0,9/21/2020
2218,0,1,1,0,1,0,0,3/10/2020
2219,0,0,0,0,0,0,0,12/9/2019
2220,0,0,0,0,0,0,0,5/5/2020
2221,0,0,0,0,0,0,0,6/24/2020
2222,0,0,0,0,0,0,0,3/9/2020
2223,1,0,0,0,0,0,0,10/28/2020
2224,0,0,0,0,0,0,0,9/24/2020
2225,0,0,0,0,0,0,0,1/9/2019
2226,0,0,0,0,0,0,0,10/22/2020
2227,0,0,0,0,0,0,0,5/10/2019
2228,0,0,0,0,0,0,0,9/10/2019
2229,0,0,0,0,0,0,0,8/28/2020
2230,0,1,0,0,0,0,0,10/28/2020
2231,0,0,1,1,0,0,1,2/1/2020
2232,0,1,0,0,0,0,0,12/21/2019
2233,1,0,0,0,0,0,1,7/30/2019
2234,0,0,0,0,0,0,0,2/17/2020
2235,0,0,0,0,0,0,0,3/24/2020
2236,0,0,0,0,0,0,1,1/4/2019
2237,0,0,0,0,0,0,1,1/8/2019
2238,0,0,0,0,0,0,0,10/16/2020
2239,1,0,0,0,0,0,0,8/23/2020
2240,0,0,1,1,0,0,0,1/21/2020
2241,1,0,0,0,0,0,0,10/23/2020
2242,0,0,1,0,0,0,1,10/27/2019
2243,1,0,0,1,0,0,0,5/11/2020
2244,0,0,0,0,0,0,0,12/11/2019
2245,0,0,0,0,0,0,1,8/10/2020
2246,1,0,1,1,0,0,1,3/14/2020
2247,0,0,0,0,0,0,1,3/1/2019
2248,0,0,0,0,0,0,0,7/16/2019
2249,0,0,0,0,0,0,0,1/25/2020
2250,0,0,0,0,0,0,0,11/25/2020
2251,0,1,0,0,0,0,0,9/11/2020
2252,0,0,0,0,0,0,0,6/29/2019
2253,1,0,0,0,0,0,1,1/31/2019
2254,0,0,0,0,0,0,0,8/24/2019
2255,0,0,0,0,0,0,0,4/28/2019
2256,0,1,0,0,0,0,0,8/3/2019
2257,1,0,0,0,0,0,0,5/22/2020
2258,0,0,0,0,0,1,0,6/8/2019
2259,0,0,0,1,0,0,0,2/26/2019
2260,0,0,0,0,0,0,0,5/5/2020
2261,0,0,1,0,0,0,1,1/14/2019
2262,0,1,0,0,1,0,1,1/23/2019
2263,0,0,0,0,0,0,0,2/25/2019
2264,0,0,0,0,0,0,0,12/26/2019
2265,0,0,0,0,0,0,0,4/12/2019
2266,0,0,0,0,0,0,0,8/19/2019
2267,0,1,0,0,0,0,1,4/30/2019
2268,0,0,0,0,0,0,0,11/13/2019
2269,1,0,1,1,0,0,1,7/18/2019
2270,0,0,0,0,0,0,0,6/6/2019
2271,0,0,0,0,0,0,0,2/10/2020
2272,0,0,0,0,0,0,0,1/5/2020
2273,0,0,0,0,0,0,0,8/22/2020
2274,0,0,0,0,0,0,0,5/13/2020
2275,0,0,0,0,0,0,0,9/16/2020
2276,0,0,0,0,0,0,0,9/2/2020
2277,0,0,0,0,0,0,0,3/31/2020
2278,0,1,0,0,0,0,0,11/29/2019
2279,0,0,1,0,0,0,1,7/26/2020
2280,0,0,0,0,0,0,0,6/3/2019
2281,0,1,1,1,0,0,1,8/9/2019
2282,0,0,0,0,0,0,0,7/25/2020
2283,0,0,0,0,0,0,0,8/2/2019
2284,0,1,0,0,0,0,0,4/8/2019
2285,0,0,0,0,0,0,0,12/3/2019
2286,0,0,0,0,0,0,0,9/8/2019
2287,0,1,1,0,0,0,0,10/27/2020
2288,1,0,1,1,1,0,1,6/20/2020
2289,0,0,0,0,0,0,0,12/27/2019
2290,0,0,0,0,0,0,0,7/7/2020
2291,0,0,0,0,0,0,0,4/30/2019
2292,0,0,0,0,0,0,0,1/31/2020
2293,0,0,0,0,0,0,0,4/12/2020
2294,0,0,0,0,0,0,0,6/17/2020
2295,0,0,0,0,0,0,0,9/25/2019
2296,0,0,0,0,0,0,0,3/7/2020
2297,0,0,0,0,0,0,0,11/14/2020
2298,0,0,0,0,0,0,0,1/3/2020
2299,0,0,0,0,0,0,0,7/8/2020
2300,0,0,0,0,0,0,0,9/27/2019
2301,0,0,0,0,0,0,0,11/11/2019
2302,0,0,1,0,0,0,0,6/13/2020
2303,1,0,0,0,0,1,1,2/8/2019
2304,0,0,0,0,0,0,0,9/2/2020
2305,0,0,0,0,0,0,0,7/22/2019
2306,0,0,0,0,0,0,0,9/22/2020
2307,0,0,0,0,0,0,0,3/1/2020
2308,0,0,0,0,0,0,0,5/18/2020
2309,1,0,0,0,0,0,1,4/23/2020
2310,0,0,0,0,0,0,0,8/11/2020
2311,0,0,0,0,0,0,1,5/19/2019
2312,0,1,0,1,0,0,0,2/23/2020
2313,0,0,0,0,0,0,0,1/3/2020
2314,0,1,1,1,0,0,1,1/23/2019
2315,0,0,0,0,0,0,0,2/22/2020
2316,0,0,0,0,0,0,0,10/13/2019
2317,0,0,0,0,0,0,0,9/24/2020
2318,0,0,0,0,0,0,0,3/22/2020
2319,0,0,0,0,0,0,1,1/13/2019
2320,0,1,0,0,0,0,0,11/2/2020
2321,0,0,0,0,0,0,0,4/28/2019
2322,0,1,0,0,0,0,1,3/8/2019
2323,0,0,0,0,0,0,0,7/24/2019
2324,0,0,0,0,0,0,0,8/25/2019
2325,0,0,0,0,0,0,0,7/28/2019
2326,0,0,0,0,0,0,0,7/18/2019
2327,0,0,0,0,0,0,0,11/25/2019
2328,0,1,0,0,0,0,0,2/5/2020
2329,0,0,0,0,0,0,1,10/8/2019
2330,0,0,0,0,0,0,0,9/4/2019
2331,0,0,0,0,0,0,1,3/27/2020
2332,0,0,0,0,0,0,0,4/15/2019
2333,0,0,0,0,0,0,0,7/3/2020
2334,0,0,1,0,0,0,1,4/16/2019
2335,0,0,0,0,0,0,0,8/22/2019
2336,1,0,0,0,0,0,0,9/27/2019
2337,0,0,0,0,0,0,0,10/2/2020
2338,0,0,0,0,0,0,0,6/4/2020
2339,0,0,0,0,0,0,0,3/10/2020
2340,0,0,0,0,0,0,0,3/3/2019
2341,1,0,0,0,0,0,0,4/29/2020
2342,0,0,0,0,0,0,0,11/4/2019
2343,0,0,0,0,0,0,0,1/5/2019
2344,0,1,0,0,0,0,0,12/30/2019
2345,0,0,0,0,0,0,1,2/9/2019
2346,0,0,0,0,0,0,0,4/13/2020
2347,0,0,0,0,0,0,0,5/1/2020
2348,0,0,0,0,0,0,0,6/1/2020
2349,0,0,0,0,0,0,0,10/17/2020
2350,0,0,0,0,0,0,0,10/3/2020
2351,0,0,0,0,0,0,0,5/31/2020
2352,0,0,0,0,0,0,0,10/11/2019
2353,0,1,0,0,0,0,0,3/11/2019
2354,0,0,0,0,0,0,0,8/8/2019
2355,0,0,0,0,0,0,0,5/9/2019
2356,0,0,0,0,0,0,0,6/5/2020
2357,1,0,0,0,0,0,1,1/25/2020
2358,0,1,0,0,0,0,0,11/30/2019
2359,0,0,0,0,0,0,0,10/9/2020
2360,0,0,0,0,0,0,0,12/8/2019
2361,0,0,0,0,0,0,0,3/13/2019
2362,1,0,1,0,0,0,0,6/21/2020
2363,0,0,0,0,0,0,0,1/25/2020
2364,0,0,0,0,0,0,0,5/23/2019
2365,0,0,0,0,0,0,0,10/6/2020
2366,0,0,0,0,0,0,0,3/17/2020
2367,0,0,0,0,0,0,0,3/9/2020
2368,0,0,0,0,0,0,0,8/6/2020
2369,0,0,0,0,0,0,0,4/16/2019
2370,0,0,0,0,0,0,0,10/19/2020
2371,0,0,0,0,0,0,0,1/4/2020
2372,0,0,0,0,0,0,0,10/26/2020
2373,0,0,0,0,0,0,0,7/14/2020
2374,0,0,0,0,0,0,0,9/26/2019
2375,0,0,0,0,0,0,0,5/17/2019
2376,0,0,0,0,0,0,0,1/30/2019
2377,0,0,0,0,0,0,0,9/2/2020
2378,0,0,0,0,0,0,0,9/25/2020
2379,0,0,0,0,0,0,1,1/18/2019
2380,0,0,0,0,0,0,0,3/19/2019
2381,0,0,0,0,0,0,0,1/12/2019
2382,0,0,0,0,0,0,0,9/16/2019
2383,0,0,0,0,0,0,0,5/23/2020
2384,0,0,0,0,0,0,0,2/13/2019
2385,0,0,0,0,0,0,1,2/11/2019
2386,0,0,0,0,0,0,0,3/5/2019
2387,0,1,1,1,0,0,1,10/25/2019
2388,0,0,0,0,0,0,0,7/25/2020
2389,0,0,0,1,0,0,1,6/28/2020
2390,0,0,0,0,0,0,0,7/21/2019
2391,0,0,0,0,0,0,0,11/15/2019
2392,0,0,0,0,0,0,0,6/23/2019
2393,0,0,0,0,0,0,0,7/30/2020
2394,0,0,0,0,0,0,0,8/20/2020
2395,0,0,0,0,0,0,0,7/4/2020
2396,0,0,0,0,0,0,0,9/15/2020
2397,0,0,0,0,0,0,0,3/19/2020
2398,0,1,0,0,0,0,0,4/18/2019
2399,0,0,0,0,0,0,0,7/23/2020
2400,0,0,0,0,0,0,0,6/4/2019
2401,0,0,0,0,0,0,0,10/9/2019
2402,0,0,0,0,0,0,0,9/18/2019
2403,0,0,0,0,0,0,0,2/21/2020
2404,0,0,0,0,0,0,0,9/3/2020
2405,0,0,0,0,0,0,0,8/9/2019
2406,0,0,0,0,0,0,0,9/10/2019
2407,0,0,0,0,0,0,0,7/20/2020
2408,0,0,1,1,0,0,0,5/25/2020
2409,0,0,0,0,0,0,0,5/29/2020
2410,0,0,0,0,0,0,0,4/5/2020
2411,1,0,0,0,0,0,0,10/9/2019
2412,0,0,0,0,0,0,0,1/30/2019
2413,0,0,0,0,0,0,0,7/2/2019
2414,0,0,0,0,0,0,0,9/27/2020
2415,0,0,0,0,0,0,0,7/22/2019
2416,0,0,0,0,0,0,0,12/23/2019
2417,0,0,0,0,0,0,0,2/26/2020
2418,0,0,0,0,0,0,1,2/8/2019
2419,0,0,0,1,0,0,1,3/31/2019
2420,0,1,0,1,0,0,0,3/3/2020
2421,0,0,0,0,0,0,0,3/21/2020
2422,0,0,0,0,0,0,0,5/23/2019
2423,1,0,0,0,0,0,0,5/8/2019
2424,0,0,0,0,0,0,0,3/31/2020
2425,0,0,0,0,0,0,0,8/27/2020
2426,0,0,0,0,0,0,0,7/25/2019
2427,0,0,0,0,0,0,0,11/13/2020
2428,0,0,0,0,0,0,1,4/19/2020
2429,0,0,0,0,0,0,0,3/6/2020
2430,0,0,0,0,0,0,0,2/2/2019
2431,0,0,0,0,0,0,0,11/29/2020
2432,0,0,0,0,0,0,1,3/20/2019
2433,0,0,0,0,0,0,0,6/19/2019
2434,0,1,1,1,0,0,1,7/19/2020
2435,0,0,0,0,0,0,1,2/19/2019
2436,0,1,0,0,0,0,0,7/2/2020
2437,0,0,0,0,0,1,0,1/24/2020
2438,1,0,0,0,1,0,0,9/17/2020
2439,0,0,0,0,0,0,0,11/22/2020
2440,0,0,0,0,0,0,0,12/13/2019
2441,0,0,0,0,0,0,0,11/25/2019
2442,0,0,0,0,0,0,0,7/21/2019
2443,0,0,1,0,0,0,0,10/17/2019
2444,0,0,0,0,0,0,0,7/15/2020
2445,0,0,0,0,0,0,0,6/23/2019
2446,0,0,0,0,0,0,0,5/27/2020
2447,0,0,0,0,0,0,0,10/7/2019
2448,0,0,0,0,0,0,0,10/2/2019
2449,0,1,1,0,0,0,1,2/6/2019
2450,0,0,0,0,0,0,0,4/23/2019
2451,0,0,0,0,0,0,0,7/20/2019
2452,0,0,0,0,0,0,0,4/30/2019
2453,0,0,0,0,0,0,0,4/8/2020
2454,0,0,0,0,0,0,0,4/3/2020
2455,1,0,0,0,0,0,0,6/30/2020
2456,0,0,0,0,0,0,0,9/6/2019
2457,0,0,0,0,0,0,0,2/5/2019
2458,0,0,0,0,0,0,0,3/22/2020
2459,0,0,0,0,0,0,0,1/27/2020
2460,0,0,0,0,0,0,0,1/7/2019
2461,0,0,0,0,0,0,0,8/8/2019
2462,0,0,0,0,0,0,0,11/26/2020
2463,0,0,0,1,0,0,0,11/14/2020
2464,0,0,1,0,0,0,0,6/18/2019
2465,0,0,0,0,0,0,0,4/16/2020
2466,0,0,0,0,0,0,1,11/29/2019
2467,0,0,0,0,0,0,0,6/28/2019
2468,1,0,1,1,0,0,1,1/1/2020
2469,0,0,0,0,0,0,0,3/7/2020
2470,0,0,0,0,0,0,0,5/17/2020
2471,0,0,0,0,0,0,0,7/2/2020
2472,0,0,0,0,0,0,0,5/7/2020
2473,1,0,0,0,0,0,1,1/21/2019
2474,0,0,0,0,0,0,0,4/20/2019
2475,0,0,0,0,0,0,0,6/20/2019
2476,0,0,0,0,0,0,0,7/19/2019
2477,0,0,0,0,0,0,0,7/20/2020
2478,0,0,0,0,0,0,1,1/22/2019
2479,0,0,0,0,0,0,0,4/12/2019
2480,1,0,0,0,0,0,1,1/25/2019
2481,0,0,1,0,0,0,0,8/24/2020
2482,0,0,0,0,0,0,0,12/14/2019
2483,1,0,0,0,0,0,0,4/14/2019
2484,0,0,0,0,0,0,0,3/31/2020
2485,0,0,0,0,0,0,0,11/13/2019
2486,0,0,0,0,0,0,0,7/9/2020
2487,0,0,0,0,0,0,0,1/23/2019
2488,0,0,0,0,0,0,0,5/2/2019
2489,0,0,0,0,0,0,0,10/1/2020
2490,0,0,0,0,0,0,1,10/5/2019
2491,0,0,0,0,0,0,0,8/15/2020
2492,0,0,0,0,0,0,0,5/5/2019
2493,0,0,0,0,0,0,0,2/14/2020
2494,0,0,0,0,0,0,0,2/25/2020
2495,0,0,0,0,0,0,1,4/18/2019
2496,0,0,0,0,0,0,1,11/8/2019
2497,0,0,0,0,0,0,0,10/31/2019
2498,0,0,0,0,0,0,0,7/14/2020
2499,0,0,0,0,0,0,0,10/10/2020
2500,0,0,0,0,0,0,0,9/18/2019
2501,0,0,0,0,0,0,0,4/27/2019
2502,0,0,0,0,0,0,0,9/9/2020
2503,0,0,0,0,0,0,0,5/18/2019
2504,0,0,1,1,0,0,1,7/31/2020
2505,0,0,0,0,0,0,0,8/29/2019
2506,1,0,0,0,0,0,0,5/18/2019
2507,0,1,0,0,0,0,0,10/20/2019
2508,0,0,0,0,0,0,0,11/18/2020
2509,0,0,0,0,0,0,1,1/23/2019
2510,0,0,0,0,0,0,0,2/9/2019
2511,0,0,0,0,0,0,0,3/12/2019
2512,0,0,0,0,0,0,0,5/26/2020
2513,0,0,0,0,0,0,1,5/13/2020
2514,0,1,0,0,0,0,0,3/23/2019
2515,0,0,0,0,0,0,0,6/19/2019
2516,0,0,0,0,0,0,0,9/1/2020
2517,0,0,0,0,0,0,0,8/13/2019
2518,0,0,0,0,0,0,0,5/6/2019
2519,0,0,0,0,0,0,0,10/31/2019
2520,0,0,0,0,0,0,0,2/5/2019
2521,0,0,0,0,0,0,0,6/20/2019
2522,0,0,0,0,0,0,0,2/7/2020
2523,0,0,0,0,0,0,1,4/16/2019
2524,0,0,0,0,0,0,0,6/27/2019
2525,0,0,0,0,0,0,0,9/3/2019
2526,0,0,0,0,0,0,0,3/18/2020
2527,0,0,0,0,0,0,0,8/12/2020
2528,0,0,0,0,0,0,0,2/7/2019
2529,0,0,0,1,0,0,0,10/27/2020
2530,0,0,0,0,0,0,0,1/17/2019
2531,0,0,0,0,0,0,0,2/20/2020
2532,1,0,0,0,0,0,1,4/4/2019
2533,0,0,0,0,0,0,0,11/19/2019
2534,0,0,0,0,0,0,0,6/30/2019
2535,0,0,0,0,0,0,0,12/26/2019
2536,0,0,0,0,0,0,0,7/22/2019
2537,0,0,0,0,0,0,0,4/10/2020
2538,0,0,0,0,0,0,0,4/8/2019
2539,0,0,0,0,0,0,0,11/22/2020
2540,0,0,0,0,0,0,0,11/20/2020
2541,0,0,0,0,0,0,0,6/26/2019
2542,0,1,0,0,0,0,0,5/9/2019
2543,0,0,0,0,0,0,0,9/19/2020
2544,0,0,0,0,0,0,1,3/4/2019
2545,0,0,0,0,0,0,0,9/1/2019
2546,0,0,1,1,0,0,1,5/1/2019
2547,0,0,0,0,0,1,0,4/10/2019
2548,0,0,1,0,0,0,1,7/20/2020
2549,0,0,0,0,0,0,0,4/3/2020
2550,0,0,0,0,0,0,1,1/22/2019
2551,0,0,0,0,0,0,0,9/3/2019
2552,0,0,0,0,0,0,1,8/27/2020
2553,0,1,1,0,0,0,0,10/2/2020
2554,0,0,0,0,0,0,0,11/26/2019
2555,0,0,0,0,0,0,0,6/30/2019
2556,0,0,0,0,0,0,0,6/29/2020
2557,0,0,0,0,0,0,0,5/17/2020
2558,0,0,0,0,0,0,0,5/8/2020
2559,0,0,0,0,0,0,0,9/27/2020
2560,0,0,0,0,0,0,1,8/1/2020
2561,1,0,0,0,0,0,1,10/23/2020
2562,0,0,0,0,0,0,1,1/24/2019
2563,0,0,0,0,0,0,0,12/1/2020
2564,0,0,0,0,0,0,0,9/15/2019
2565,0,0,0,1,0,0,0,5/30/2020
2566,0,0,0,0,0,0,0,5/13/2019
2567,0,0,0,0,0,0,0,7/22/2019
2568,1,0,0,0,0,0,0,2/5/2019
2569,0,0,0,0,0,0,0,1/31/2020
2570,0,0,0,0,0,0,0,9/9/2020
2571,0,0,0,0,0,0,1,3/25/2019
2572,0,0,0,0,0,0,0,7/22/2020
2573,1,0,0,0,0,0,0,3/21/2020
2574,0,0,0,0,0,0,0,3/5/2019
2575,0,0,0,0,0,0,0,9/29/2020
2576,0,0,0,0,0,0,0,12/2/2019
2577,0,0,0,1,0,0,0,3/3/2019
2578,0,1,0,0,0,0,0,11/6/2019
2579,0,0,0,0,0,0,0,2/4/2020
2580,0,0,0,0,0,0,0,8/6/2020
2581,0,0,0,0,0,0,0,1/1/2020
2582,0,0,0,0,0,0,0,6/23/2019
2583,1,0,0,0,0,0,0,9/4/2019
2584,0,0,0,0,0,0,0,8/13/2020
2585,0,0,0,0,0,0,0,9/15/2020
2586,0,0,0,0,0,0,0,1/15/2019
2587,0,0,0,0,0,0,0,5/11/2019
2588,1,0,0,0,0,0,1,1/22/2020
2589,0,0,0,0,0,0,0,1/14/2020
2590,0,0,0,0,0,0,1,6/4/2020
2591,0,0,0,0,0,0,0,3/11/2020
2592,0,0,0,0,0,0,0,4/2/2020
2593,0,0,0,0,0,0,0,10/22/2020
2594,0,0,0,0,0,0,0,7/3/2020
2595,0,0,0,0,0,0,0,4/15/2019
2596,0,1,0,0,0,0,0,1/25/2020
2597,0,0,0,0,0,0,0,6/19/2019
2598,0,0,0,0,0,0,0,3/2/2019
2599,0,0,0,0,0,0,0,6/23/2019
2600,0,0,0,0,0,0,0,6/30/2019
2601,0,0,0,0,0,0,0,8/7/2020
2602,0,0,0,0,0,0,0,2/13/2019
2603,0,0,0,0,0,0,0,8/22/2019
2604,0,0,0,0,0,0,1,7/29/2020
2605,0,0,0,0,0,0,0,3/31/2020
2606,0,0,0,0,0,0,0,2/5/2020
2607,0,0,0,0,0,0,0,3/27/2020
2608,0,0,0,0,0,0,0,8/28/2020
2609,0,0,0,0,0,0,0,11/24/2019
2610,0,0,0,0,0,0,0,3/14/2020
2611,0,0,0,0,0,0,0,9/17/2019
2612,0,0,0,0,0,0,0,11/22/2019
2613,0,0,0,0,0,0,0,3/8/2020
2614,0,0,0,0,0,0,0,11/23/2020
2615,0,0,0,0,0,0,0,12/2/2019
2616,0,0,0,0,0,0,0,8/27/2020
2617,1,0,1,0,1,0,1,2/28/2020
2618,0,0,0,0,0,0,0,4/3/2019
2619,0,0,0,0,0,0,0,5/16/2020
2620,0,0,0,0,0,0,0,10/6/2020
2621,0,0,0,0,0,0,0,10/15/2019
2622,0,0,0,0,0,0,0,5/18/2020
2623,0,1,0,0,0,0,0,11/20/2020
2624,0,0,0,0,0,0,1,10/23/2019
2625,0,0,0,0,0,0,0,10/11/2020
2626,0,0,0,0,0,0,0,8/2/2020
2627,0,0,0,0,0,0,1,1/25/2019
2628,0,0,0,0,0,0,1,2/12/2019
2629,0,0,0,0,0,0,0,12/27/2019
2630,0,0,0,0,0,0,0,8/12/2020
2631,0,0,0,0,0,0,0,11/2/2019
2632,0,0,0,0,0,0,0,7/9/2020
2633,0,0,0,0,0,0,0,12/29/2019
2634,0,0,1,1,0,0,1,11/27/2020
2635,0,0,0,0,0,0,0,10/7/2019
2636,0,0,0,0,0,0,0,10/20/2019
2637,0,0,0,0,0,0,0,11/2/2020
2638,0,0,0,0,0,0,0,6/16/2020
2639,0,0,0,0,0,0,0,2/16/2020
2640,0,0,0,0,0,0,0,11/24/2019
2641,0,0,0,0,0,0,0,1/25/2020
2642,0,0,0,0,0,0,0,6/4/2020
2643,0,0,0,0,0,0,0,4/25/2020
2644,1,0,0,0,0,0,1,7/30/2019
2645,0,1,0,1,0,0,1,1/4/2020
2646,0,0,0,0,0,0,0,2/10/2020
2647,0,0,1,0,0,0,1,6/18/2019
2648,0,0,0,1,0,0,0,11/8/2019
2649,0,0,0,0,0,0,0,4/29/2019
2650,0,0,0,0,0,0,0,5/5/2019
2651,0,0,0,0,0,0,0,8/30/2019
2652,0,0,0,0,0,0,0,12/2/2019
2653,0,0,0,0,0,0,0,7/20/2019
2654,0,0,0,0,0,0,0,6/29/2020
2655,0,0,0,1,0,0,0,3/14/2020
2656,0,0,0,0,0,0,0,6/23/2020
2657,0,0,0,0,0,0,0,4/10/2019
2658,0,0,0,0,0,0,0,11/8/2020
2659,0,0,0,0,0,0,0,3/31/2020
2660,0,0,0,0,0,0,0,8/29/2020
2661,0,0,0,0,0,0,1,1/13/2019
2662,0,1,0,0,1,0,1,12/28/2019
2663,0,0,0,0,0,0,0,6/11/2019
2664,0,0,0,0,0,0,0,12/24/2019
2665,0,0,0,0,0,0,0,12/24/2019
2666,0,0,0,0,0,0,0,12/11/2019
2667,0,0,0,0,0,0,0,7/27/2019
2668,0,0,0,0,0,0,0,2/1/2019
2669,0,0,0,0,0,0,0,6/7/2019
2670,0,0,0,0,0,0,0,10/28/2019
2671,0,0,0,0,0,0,0,2/24/2019
2672,0,0,1,0,0,0,0,8/4/2019
2673,0,0,0,0,0,0,0,2/27/2019
2674,0,0,0,0,0,0,0,8/9/2020
2675,0,0,0,0,0,0,0,2/5/2019
2676,0,0,0,0,0,0,0,9/3/2020
2677,0,0,0,0,0,0,0,4/26/2020
2678,0,0,0,0,0,0,0,8/25/2020
2679,0,0,0,0,0,0,1,3/9/2019
2680,0,0,0,0,0,0,0,2/28/2020
2681,0,0,1,0,0,0,0,2/25/2019
2682,0,0,0,0,0,0,0,1/21/2019
2683,0,0,0,0,0,0,0,6/8/2020
2684,0,0,0,0,0,0,0,8/5/2020
2685,1,0,1,1,1,0,1,11/21/2020
2686,1,0,1,1,0,0,1,2/2/2020
2687,0,0,0,0,0,0,0,9/14/2019
2688,0,0,1,0,0,0,0,4/17/2019
2689,0,0,0,0,0,0,0,11/2/2020
2690,0,0,0,0,0,0,0,4/20/2019
2691,0,0,0,0,0,0,0,10/25/2019
2692,0,0,0,0,0,0,0,10/12/2020
2693,0,0,0,0,0,0,0,2/10/2020
2694,1,0,0,0,0,0,1,5/2/2019
2695,0,0,0,0,0,1,0,6/20/2019
2696,0,1,1,1,0,0,1,10/6/2019
2697,0,1,1,1,0,0,1,5/20/2020
2698,0,0,1,0,0,0,0,9/6/2020
2699,0,0,0,0,0,0,1,7/4/2020
2700,0,0,0,0,0,0,1,9/22/2020
2701,0,0,0,0,0,0,1,4/5/2019
2702,0,0,0,0,0,0,0,6/14/2019
2703,0,0,0,0,0,0,0,8/13/2019
2704,0,0,0,0,0,0,0,7/25/2019
2705,0,0,0,0,0,0,0,8/27/2020
2706,0,0,0,0,0,0,0,6/4/2019
2707,1,0,0,0,0,0,0,10/2/2019
2708,0,0,1,0,0,0,0,8/16/2020
2709,0,0,0,0,0,0,0,10/11/2019
2710,0,0,0,0,0,0,0,7/26/2019
2711,0,0,0,0,0,0,0,9/28/2020
2712,0,0,1,0,0,0,0,5/2/2020
2713,0,0,0,1,0,0,0,10/28/2020
2714,0,0,0,0,0,0,0,5/17/2020
2715,0,1,0,0,0,0,0,9/28/2020
2716,0,0,0,0,0,0,0,9/23/2019
2717,0,0,0,0,0,0,1,11/1/2020
2718,0,0,0,0,0,0,1,6/23/2019
2719,0,0,0,0,0,0,0,6/27/2019
2720,0,0,0,0,0,0,0,4/2/2019
2721,0,0,0,0,0,0,0,4/27/2019
2722,0,0,0,0,0,0,0,3/4/2020
2723,0,0,0,0,0,0,0,11/3/2019
2724,0,1,1,1,0,0,0,8/8/2019
2725,0,1,0,0,0,0,1,3/23/2019
2726,0,0,0,0,0,0,0,2/17/2019
2727,0,0,0,0,0,0,0,8/3/2020
2728,0,1,0,0,0,0,1,7/20/2019
2729,0,0,0,0,0,0,0,6/1/2019
2730,0,0,0,0,0,0,0,8/22/2019
2731,0,0,0,0,0,0,0,4/12/2020
2732,0,0,0,0,0,0,1,1/9/2020
2733,0,0,0,0,0,0,0,10/14/2020
2734,0,0,0,0,0,0,0,10/31/2019
2735,0,0,0,0,0,0,0,2/15/2020
2736,0,0,0,0,0,0,0,8/15/2019
2737,0,0,0,0,0,0,0,3/29/2020
2738,0,0,0,0,0,0,0,1/25/2020
2739,0,0,0,0,0,0,0,2/12/2020
2740,0,0,0,0,0,0,0,8/31/2019
2741,0,0,0,0,0,0,0,11/20/2020
2742,0,0,0,0,0,0,0,10/13/2019
